time Adot Adot_std
3569000 8.311306e-05 3.1331431e-05
3569200 7.6515682e-05 3.2508908e-05
3569400 8.905539e-05 2.2929728e-05
3569600 7.8589167e-05 2.0279794e-05
3569800 9.0787033e-05 2.8526468e-05
3570000 9.0290574e-05 2.5330885e-05
3570200 8.2206883e-05 2.6712389e-05
3570400 9.0481638e-05 3.6502284e-05
3570600 8.1511976e-05 2.0315983e-05
3570800 9.3388392e-05 1.4212496e-05
3571000 8.9549591e-05 3.1263082e-05
3571200 8.6550649e-05 1.9143093e-05
3571400 9.3142262e-05 3.057165e-05
3571600 8.2714385e-05 1.8082925e-05
3571800 9.4658122e-05 2.154065e-05
3572000 8.1583286e-05 2.3122961e-05
3572200 7.5816991e-05 2.79367e-05
3572400 7.5636004e-05 2.3994347e-05
3572600 8.4126747e-05 3.2209671e-05
3572800 8.9650128e-05 3.7858871e-05
3573000 6.7024137e-05 2.9026199e-05
3573200 5.9507146e-05 2.3217365e-05
3573400 6.9861645e-05 4.1023791e-05
3573600 7.065899e-05 3.8688033e-05
3573800 7.1246114e-05 3.6754616e-05
3574000 9.2185108e-05 3.7063663e-05
3574200 0.00010249663 1.929229e-05
3574400 0.00010910991 2.1604125e-05
3574600 0.00010277447 1.9258531e-05
3574800 0.00010040866 2.7910552e-05
3575000 8.6296158e-05 1.3759046e-05
3575200 7.5834554e-05 4.4889145e-06
3575400 7.2492625e-05 2.5822557e-05
3575600 7.9463903e-05 2.9170192e-05
3575800 8.426793e-05 6.0247857e-06
3576000 7.7529782e-05 3.0670548e-05
3576200 9.2480312e-05 3.0327414e-05
3576400 8.6700566e-05 1.8885385e-05
3576600 8.6019321e-05 8.7766415e-06
3576800 7.9558895e-05 2.4322628e-05
3577000 8.7995121e-05 2.4767967e-05
3577200 9.2835683e-05 1.3425287e-05
3577400 7.6379398e-05 1.075274e-05
3577600 8.9838416e-05 1.2116164e-05
3577800 8.8745678e-05 2.7637352e-05
3578000 8.0339168e-05 1.5308569e-05
3578200 6.7753007e-05 2.2089885e-05
3578400 7.1043225e-05 3.0879371e-05
3578600 8.6776512e-05 2.1406579e-05
