Time AvStress StdStress Strain AvStressZ StdStressZ
1023800 0.00048838554 0 247.43583 -0.00028201178 0
1023820 0.00104344 0 247.43583 -0.00050417423 0
1023840 0.0014332551 0 247.43583 -0.0008282807 0
1023860 0.001101539 0 247.43583 -0.0011221169 0
1023880 -4.1285616e-05 0 247.43583 -0.0013135164 0
1023900 -0.0011630841 0 247.43583 -0.0013368375 0
1023920 -0.0019480956 0 247.43583 -0.0011098271 0
1023940 -0.0027247492 0 247.43583 -0.00094460133 0
1023960 -0.0032742698 0 247.43583 -0.00092824982 0
1023980 -0.002859714 0 247.43583 -0.00082218561 0
1024000 -0.0017322002 0 247.43583 -0.00064945849 0
1024020 -0.00025876377 0 247.43583 -0.00054694245 0
1024040 0.0011953116 0 247.43583 -0.0003331819 0
1024060 0.0020836309 0 247.43583 -0.00013262551 0
1024080 0.0025790028 0 247.43583 -0.00013196764 0
1024100 0.0025941087 0 247.43583 -0.0001579075 0
1024120 0.0016707742 0 247.43583 -0.00022039772 0
1024140 7.29301e-05 0 247.43583 -0.00033593354 0
1024160 -0.0014555276 0 247.43583 -0.0005773244 0
1024180 -0.0027005059 0 247.43583 -0.00086764962 0
1024200 -0.0032263337 0 247.43583 -0.0011844688 0
1024220 -0.0030390378 0 247.43583 -0.0013869655 0
1024240 -0.0025364269 0 247.43583 -0.0013294035 0
1024260 -0.0018683866 0 247.43583 -0.0011224596 0
1024280 -0.0012781076 0 247.43583 -0.00093632484 0
1024300 -0.00090746026 0 247.43583 -0.00087622011 0
1024320 -0.00078705211 0 247.43583 -0.0009764614 0
1024340 -0.00086360849 0 247.43583 -0.0012605949 0
1024360 -0.00096425731 0 247.43583 -0.0015465964 0
1024380 -0.00065455041 0 247.43583 -0.001827101 0
1024400 0.00049152947 0 247.43583 -0.001921839 0
1024420 0.0021397201 0 247.43583 -0.0016717375 0
1024440 0.0036788853 0 247.43583 -0.0013903461 0
1024460 0.0046523993 0 247.43583 -0.0012743343 0
1024480 0.0045103994 0 247.43583 -0.0012911561 0
1024500 0.0034403594 0 247.43583 -0.0014413701 0
1024520 0.0021616798 0 247.43583 -0.0015059982 0
1024540 0.0013814882 0 247.43583 -0.0014522088 0
1024560 0.0013200568 0 247.43583 -0.0013253279 0
1024580 0.0016975246 0 247.43583 -0.0011230373 0
1024600 0.0018945544 0 247.43583 -0.00094257112 0
1024620 0.0015057892 0 247.43583 -0.00063886984 0
1024640 0.00098337665 0 247.43583 -0.000317357 0
1024660 0.00083667939 0 247.43583 -0.00021979691 0
1024680 0.00063742307 0 247.43583 -0.00035539635 0
1024700 0.00041839021 0 247.43583 -0.00072858367 0
1024720 0.0002963593 0 247.43583 -0.0012752749 0
1024740 9.82469e-05 0 247.43583 -0.0018370918 0
1024760 -4.2320993e-05 0 247.43583 -0.0023499939 0
1024780 -0.00033515378 0 247.43583 -0.0027914129 0
1024800 -0.00067889895 0 247.43583 -0.0030379633 0
1024820 -0.00058954679 0 247.43583 -0.002833872 0
1024840 -0.00021203238 0 247.43583 -0.0021561592 0
1024860 -8.2419163e-05 0 247.43583 -0.0012949428 0
1024880 0.00031552703 0 247.43583 -0.00051872664 0
1024900 0.0011169421 0 247.43583 3.9789207e-06 0
1024920 0.0019141249 0 247.43583 0.00017004583 0
1024940 0.0019625309 0 247.43583 3.6633254e-05 0
1024960 0.00077293873 0 247.43583 -0.00031253313 0
1024980 -0.00082483083 0 247.43583 -0.00082884785 0
1025000 -0.002023562 0 247.43583 -0.0012554049 0
1025020 -0.0027190248 0 247.43583 -0.0014808295 0
1025040 -0.0027262749 0 247.43583 -0.0015168607 0
1025060 -0.0022406894 0 247.43583 -0.0013220977 0
1025080 -0.0016154788 0 247.43583 -0.00096203677 0
1025100 -0.00034979485 0 247.43583 -0.00035514244 0
1025120 0.0012757276 0 247.43583 0.0002806832 0
1025140 0.0026742992 0 247.43583 0.00085197916 0
1025160 0.0037629778 0 247.43583 0.0014678565 0
1025180 0.0043293931 0 247.43583 0.0018303064 0
1025200 0.004313157 0 247.43583 0.0017469092 0
1025220 0.0036281967 0 247.43583 0.0012119711 0
1025240 0.002279674 0 247.43583 0.00043533555 0
1025260 0.00073151313 0 247.43583 -0.00027721798 0
1025280 -0.00058638809 0 247.43583 -0.00078678679 0
1025300 -0.0015916924 0 247.43583 -0.001143611 0
1025320 -0.001839002 0 247.43583 -0.0013747747 0
1025340 -0.0013321467 0 247.43583 -0.0014348345 0
1025360 -0.00071697208 0 247.43583 -0.0015561793 0
1025380 0.0002496279 0 247.43583 -0.001735009 0
1025400 0.001222934 0 247.43583 -0.0017803701 0
1025420 0.0016271627 0 247.43583 -0.0016924796 0
1025440 0.0015718744 0 247.43583 -0.0015767084 0
1025460 0.00096819466 0 247.43583 -0.0014723593 0
1025480 2.7135085e-05 0 247.43583 -0.0013584959 0
1025500 -0.00074515253 0 247.43583 -0.0012078015 0
1025520 -0.00091945462 0 247.43583 -0.0010583555 0
1025540 -0.00051400627 0 247.43583 -0.00098623138 0
1025560 0.00037392501 0 247.43583 -0.00084525456 0
1025580 0.0014741062 0 247.43583 -0.00074110738 0
1025600 0.0026544897 0 247.43583 -0.00058139597 0
1025620 0.0035270789 0 247.43583 -0.00039525034 0
1025640 0.0036755472 0 247.43583 -0.0003913692 0
1025660 0.0036459335 0 247.43583 -0.00056175178 0
1025680 0.0032920744 0 247.43583 -0.00090778681 0
1025700 0.0025946032 0 247.43583 -0.0012516654 0
1025720 0.0016989052 0 247.43583 -0.0014107151 0
1025740 0.00089623375 0 247.43583 -0.0014218741 0
1025760 0.00063066879 0 247.43583 -0.0013787623 0
1025780 0.00083016768 0 247.43583 -0.0013627295 0
1025800 0.0014655377 0 247.43583 -0.0013293538 0
1025820 0.0024591345 0 247.43583 -0.0012118616 0
1025840 0.0031044946 0 247.43583 -0.0012461271 0
1025860 0.0028110184 0 247.43583 -0.0013544387 0
1025880 0.0017131681 0 247.43583 -0.0012518165 0
1025900 0.00014352598 0 247.43583 -0.00097492952 0
1025920 -0.001038079 0 247.43583 -0.00057085697 0
1025940 -0.0015688067 0 247.43583 -5.3812667e-05 0
1025960 -0.0016239724 0 247.43583 0.00037609577 0
1025980 -0.0011789135 0 247.43583 0.00060190256 0
1026000 -0.00045794318 0 247.43583 0.00071319284 0
1026020 0.00021905763 0 247.43583 0.00082235464 0
1026040 0.00095532332 0 247.43583 0.00085393534 0
1026060 0.0018007782 0 247.43583 0.00075628313 0
1026080 0.0023822091 0 247.43583 0.00047643989 0
1026100 0.0024030501 0 247.43583 3.4332895e-05 0
1026120 0.0018553913 0 247.43583 -0.00042613405 0
1026140 0.0011444068 0 247.43583 -0.00071810574 0
1026160 0.00042995377 0 247.43583 -0.00071866261 0
1026180 -0.00049365076 0 247.43583 -0.00057544678 0
1026200 -0.0013319706 0 247.43583 -0.00040751923 0
1026220 -0.0017572992 0 247.43583 -0.00016990767 0
1026240 -0.0020350127 0 247.43583 0.00019779073 0
1026260 -0.0021422092 0 247.43583 0.00051176487 0
1026280 -0.00193043 0 247.43583 0.00061306693 0
1026300 -0.0021879859 0 247.43583 0.0004521043 0
1026320 -0.0027743141 0 247.43583 0.00017571662 0
1026340 -0.0026335127 0 247.43583 -0.00012024919 0
1026360 -0.0017899789 0 247.43583 -0.00053556332 0
1026380 -0.00078490346 0 247.43583 -0.0010027578 0
1026400 -0.00010508348 0 247.43583 -0.0014020954 0
1026420 7.0229717e-06 0 247.43583 -0.0016670461 0
1026440 -0.00040745913 0 247.43583 -0.0017475306 0
1026460 -0.00094152795 0 247.43583 -0.0015464711 0
1026480 -0.0009752494 0 247.43583 -0.0011372829 0
1026500 -0.00064263586 0 247.43583 -0.0006074849 0
1026520 -0.00032503117 0 247.43583 -0.00017222096 0
1026540 0.00024173629 0 247.43583 -4.5125924e-05 0
1026560 0.00080169462 0 247.43583 -8.856712e-05 0
1026580 0.00073278404 0 247.43583 -0.0001243672 0
1026600 0.00026931748 0 247.43583 -0.00018097064 0
1026620 -0.00011639792 0 247.43583 -0.00021471059 0
1026640 -0.00048079087 0 247.43583 -0.00014514021 0
1026660 -0.0011174661 0 247.43583 -0.00017082692 0
1026680 -0.0017603193 0 247.43583 -0.00019718225 0
1026700 -0.0020272625 0 247.43583 -0.00026825604 0
1026720 -0.0018745513 0 247.43583 -0.00042546203 0
1026740 -0.0012423635 0 247.43583 -0.00034673621 0
1026760 -0.00022931492 0 247.43583 -0.00032504582 0
1026780 0.00080850021 0 247.43583 -0.00050569275 0
1026800 0.0016968583 0 247.43583 -0.0004754597 0
1026820 0.0024608245 0 247.43583 -0.00027307199 0
1026840 0.0028186175 0 247.43583 -0.00012524744 0
1026860 0.0026281285 0 247.43583 -7.2303705e-05 0
1026880 0.0019375702 0 247.43583 -0.00028578395 0
1026900 0.00076540549 0 247.43583 -0.00078046644 0
1026920 -0.00089486642 0 247.43583 -0.0013657817 0
1026940 -0.0026285548 0 247.43583 -0.0017935002 0
1026960 -0.0036708272 0 247.43583 -0.0020190979 0
1026980 -0.0036192482 0 247.43583 -0.0020910105 0
1027000 -0.0027217971 0 247.43583 -0.0020081068 0
1027020 -0.0014286605 0 247.43583 -0.0018205285 0
1027040 0.00010652224 0 247.43583 -0.0015282441 0
1027060 0.0016426762 0 247.43583 -0.0012294914 0
1027080 0.002128186 0 247.43583 -0.0010234368 0
1027100 0.0016805358 0 247.43583 -0.00088746033 0
1027120 0.0013466226 0 247.43583 -0.00062281551 0
1027140 0.0011631912 0 247.43583 -0.00044158057 0
1027160 0.00098374271 0 247.43583 -0.00035272423 0
1027180 0.0010759483 0 247.43583 -0.00023345278 0
1027200 0.0016108346 0 247.43583 -8.620769e-05 0
1027220 0.0023454469 0 247.43583 0.00015696641 0
1027240 0.0031068792 0 247.43583 0.00019333402 0
1027260 0.0030105197 0 247.43583 -0.00016761287 0
1027280 0.00172673 0 247.43583 -0.00063992905 0
1027300 0.00030459484 0 247.43583 -0.00095054911 0
1027320 -0.00088198768 0 247.43583 -0.0011528266 0
1027340 -0.0015726329 0 247.43583 -0.0012035936 0
1027360 -0.0015584137 0 247.43583 -0.001149352 0
1027380 -0.0014911013 0 247.43583 -0.0012102187 0
1027400 -0.0016139192 0 247.43583 -0.0014455055 0
1027420 -0.0015353521 0 247.43583 -0.0015649253 0
1027440 -0.0011921276 0 247.43583 -0.0015780392 0
1027460 -0.00056272959 0 247.43583 -0.0014792589 0
1027480 0.00024420466 0 247.43583 -0.0013246583 0
1027500 0.00091222124 0 247.43583 -0.0012938309 0
1027520 0.0014739046 0 247.43583 -0.0013716108 0
1027540 0.0018129389 0 247.43583 -0.0014790557 0
1027560 0.0019530252 0 247.43583 -0.0014069436 0
1027580 0.0018522714 0 247.43583 -0.0012547629 0
1027600 0.0013256099 0 247.43583 -0.00094327729 0
1027620 0.0005779701 0 247.43583 -0.00061232364 0
1027640 -0.00049599186 0 247.43583 -0.00054799497 0
1027660 -0.0018511802 0 247.43583 -0.00060391236 0
1027680 -0.0030660143 0 247.43583 -0.00076966436 0
1027700 -0.0040799862 0 247.43583 -0.00098889841 0
1027720 -0.004778377 0 247.43583 -0.0011912778 0
1027740 -0.004873993 0 247.43583 -0.0014274324 0
1027760 -0.003842603 0 247.43583 -0.0015994315 0
1027780 -0.0019667649 0 247.43583 -0.0014374118 0
1027800 -0.00049802777 0 247.43583 -0.0010356897 0
1027820 0.00044485449 0 247.43583 -0.00071615332 0
1027840 0.0012348248 0 247.43583 -0.00052597404 0
1027860 0.0017329138 0 247.43583 -0.00038101459 0
1027880 0.0018934385 0 247.43583 -0.00019996832 0
1027900 0.0017445412 0 247.43583 -0.00010294072 0
1027920 0.0015659355 0 247.43583 -0.00014891482 0
1027940 0.0016325167 0 247.43583 -0.00045516124 0
1027960 0.0017021523 0 247.43583 -0.00086549641 0
1027980 0.0014024346 0 247.43583 -0.0011606801 0
1028000 0.00074131027 0 247.43583 -0.0013950773 0
1028020 -0.00021537848 0 247.43583 -0.0015357486 0
1028040 -0.001071422 0 247.43583 -0.0017590686 0
1028060 -0.0013269984 0 247.43583 -0.0018712207 0
1028080 -0.0010179028 0 247.43583 -0.001671445 0
1028100 -0.00039063651 0 247.43583 -0.0013795477 0
1028120 0.00040507736 0 247.43583 -0.0011436496 0
1028140 0.0011323722 0 247.43583 -0.00102167 0
1028160 0.0017457438 0 247.43583 -0.00085608885 0
1028180 0.0018914222 0 247.43583 -0.00062970017 0
1028200 0.0011529181 0 247.43583 -0.00052127838 0
1028220 -0.00030505355 0 247.43583 -0.00052441817 0
1028240 -0.0016646256 0 247.43583 -0.00052402354 0
1028260 -0.0022035826 0 247.43583 -0.00065522164 0
1028280 -0.0017072543 0 247.43583 -0.00082417942 0
1028300 -0.00031209119 0 247.43583 -0.00061112955 0
1028320 0.0011766795 0 247.43583 -0.00015256379 0
1028340 0.0022883919 0 247.43583 0.00023424692 0
1028360 0.0026698566 0 247.43583 0.00034523209 0
1028380 0.002502931 0 247.43583 1.0774378e-05 0
1028400 0.002229081 0 247.43583 -0.00047841957 0
1028420 0.0017825815 0 247.43583 -0.00092900674 0
1028440 0.0011166094 0 247.43583 -0.0014362441 0
1028460 0.00015935412 0 247.43583 -0.0018766604 0
1028480 -0.00080438062 0 247.43583 -0.0021483061 0
1028500 -0.0017954991 0 247.43583 -0.002357058 0
1028520 -0.0026975414 0 247.43583 -0.0024080569 0
1028540 -0.0029235094 0 247.43583 -0.0022131283 0
1028560 -0.0024090699 0 247.43583 -0.00197386 0
1028580 -0.001391671 0 247.43583 -0.0017371364 0
1028600 -0.00027589327 0 247.43583 -0.001403786 0
1028620 0.00045559762 0 247.43583 -0.0011825008 0
1028640 0.00042651872 0 247.43583 -0.0010912039 0
1028660 -3.5840133e-05 0 247.43583 -0.0010318788 0
1028680 -0.00047429694 0 247.43583 -0.0010951387 0
1028700 -0.0004993158 0 247.43583 -0.0010934889 0
1028720 -0.00023842572 0 247.43583 -0.0010323134 0
1028740 -0.0004906793 0 247.43583 -0.0011763153 0
1028760 -0.0007866903 0 247.43583 -0.0013784225 0
1028780 -0.0007053274 0 247.43583 -0.0014101962 0
1028800 -0.00083970976 0 247.43583 -0.0013697961 0
1028820 -0.0011766484 0 247.43583 -0.0014312366 0
1028840 -0.0010975924 0 247.43583 -0.0016278326 0
1028860 -0.00067893038 0 247.43583 -0.0017846768 0
1028880 -0.00041205182 0 247.43583 -0.0017853117 0
1028900 -0.00021716511 0 247.43583 -0.0015923117 0
1028920 0.00037716807 0 247.43583 -0.0011564467 0
1028940 0.0010700083 0 247.43583 -0.00057941453 0
1028960 0.0013734702 0 247.43583 -0.00012447008 0
1028980 0.0017111238 0 247.43583 -4.5841535e-05 0
1029000 0.00201253 0 247.43583 -0.00027353971 0
1029020 0.0018580113 0 247.43583 -0.00055352468 0
1029040 0.0013376878 0 247.43583 -0.00079178419 0
1029060 0.00072825929 0 247.43583 -0.00090161864 0
1029080 8.9156968e-05 0 247.43583 -0.00097045688 0
1029100 -0.00053614879 0 247.43583 -0.0010943054 0
1029120 -0.0012948059 0 247.43583 -0.0013687573 0
1029140 -0.0020749208 0 247.43583 -0.0018145467 0
1029160 -0.0023375384 0 247.43583 -0.0021636477 0
1029180 -0.001803462 0 247.43583 -0.0022009625 0
1029200 -0.00076790882 0 247.43583 -0.0019799249 0
1029220 0.00038211475 0 247.43583 -0.001555338 0
1029240 0.0012502377 0 247.43583 -0.0010056404 0
1029260 0.0017470719 0 247.43583 -0.00048162369 0
1029280 0.0021333576 0 247.43583 1.2445762e-05 0
1029300 0.0020895216 0 247.43583 0.00035635793 0
1029320 0.0011881745 0 247.43583 0.00037740685 0
1029340 -0.00015193713 0 247.43583 0.00010818874 0
1029360 -0.0012711487 0 247.43583 -0.00034901434 0
1029380 -0.0017863171 0 247.43583 -0.00080142382 0
1029400 -0.001855654 0 247.43583 -0.0012401417 0
1029420 -0.0018307598 0 247.43583 -0.0017138084 0
1029440 -0.0012912979 0 247.43583 -0.0019760167 0
1029460 -0.00040442316 0 247.43583 -0.001861048 0
1029480 0.00043189799 0 247.43583 -0.0014990589 0
1029500 0.0011203888 0 247.43583 -0.0011216414 0
1029520 0.0017186178 0 247.43583 -0.00064629675 0
1029540 0.0019009687 0 247.43583 -0.00020866165 0
1029560 0.0012294329 0 247.43583 -0.00012281654 0
1029580 7.8764403e-05 0 247.43583 -0.00027021441 0
1029600 -0.0010969047 0 247.43583 -0.00042220127 0
1029620 -0.0017502987 0 247.43583 -0.00056713259 0
1029640 -0.0019760155 0 247.43583 -0.0008160888 0
1029660 -0.0022020865 0 247.43583 -0.0012035686 0
1029680 -0.0021557948 0 247.43583 -0.0015430605 0
1029700 -0.0018406258 0 247.43583 -0.0016144428 0
1029720 -0.0012434226 0 247.43583 -0.0015182589 0
1029740 -0.00020589693 0 247.43583 -0.0014216288 0
1029760 0.00083773955 0 247.43583 -0.0013830561 0
1029780 0.0014626875 0 247.43583 -0.0013925281 0
1029800 0.0018116935 0 247.43583 -0.0013972896 0
1029820 0.0019926636 0 247.43583 -0.0012944257 0
1029840 0.0021522446 0 247.43583 -0.0010653737 0
1029860 0.0019886737 0 247.43583 -0.00069629419 0
1029880 0.0012936324 0 247.43583 -0.00038622593 0
1029900 0.0007563553 0 247.43583 -0.00030064332 0
1029920 0.00021209727 0 247.43583 -0.0002580727 0
1029940 -0.00065728424 0 247.43583 -0.00021181793 0
1029960 -0.0013331576 0 247.43583 -0.00031262925 0
1029980 -0.0016545276 0 247.43583 -0.00057674594 0
1030000 -0.0016786768 0 247.43583 -0.00071590517 0
1030020 -0.0010264601 0 247.43583 -0.0004313997 0
1030040 0.00018682119 0 247.43583 2.7788063e-05 0
1030060 0.0012600684 0 247.43583 0.00039315861 0
1030080 0.0021250459 0 247.43583 0.00052359423 0
1030100 0.0028334396 0 247.43583 0.00039084737 0
1030120 0.0029535421 0 247.43583 0.00025941043 0
1030140 0.0024370376 0 247.43583 8.4071412e-05 0
1030160 0.0019540897 0 247.43583 -0.00022901318 0
1030180 0.001734488 0 247.43583 -0.00054385254 0
1030200 0.001106499 0 247.43583 -0.00079554074 0
1030220 0.00020355397 0 247.43583 -0.00087489081 0
1030240 -0.00074793354 0 247.43583 -0.00081250589 0
1030260 -0.0016894247 0 247.43583 -0.00084038001 0
1030280 -0.0021476311 0 247.43583 -0.00080627075 0
1030300 -0.0021651664 0 247.43583 -0.00071191494 0
1030320 -0.0018464806 0 247.43583 -0.00069893489 0
1030340 -0.00093144479 0 247.43583 -0.00068129389 0
1030360 0.00030547606 0 247.43583 -0.00065261056 0
1030380 0.0017001917 0 247.43583 -0.00061133223 0
1030400 0.0030316366 0 247.43583 -0.00050059792 0
1030420 0.0036172389 0 247.43583 -0.00048746656 0
1030440 0.0035621522 0 247.43583 -0.00067512424 0
1030460 0.0033897427 0 247.43583 -0.00087963568 0
1030480 0.0028666222 0 247.43583 -0.001066254 0
1030500 0.0019382151 0 247.43583 -0.0011060382 0
1030520 0.0010988253 0 247.43583 -0.0010142706 0
1030540 0.00056451873 0 247.43583 -0.00082899228 0
1030560 0.00047886227 0 247.43583 -0.0005441028 0
1030580 0.00034159664 0 247.43583 -0.00054348246 0
1030600 0.00020985585 0 247.43583 -0.00085726205 0
1030620 0.0004633529 0 247.43583 -0.0011769633 0
1030640 0.0009279787 0 247.43583 -0.0013448524 0
1030660 0.0014933558 0 247.43583 -0.0012594009 0
1030680 0.0018720934 0 247.43583 -0.0010824666 0
1030700 0.0017724058 0 247.43583 -0.00096271001 0
1030720 0.001478527 0 247.43583 -0.00086627505 0
1030740 0.00186515 0 247.43583 -0.00073003228 0
1030760 0.0026431774 0 247.43583 -0.00032569181 0
1030780 0.0030278394 0 247.43583 9.1567047e-05 0
1030800 0.0029981886 0 247.43583 0.00020021992 0
1030820 0.0027971358 0 247.43583 0.00010649071 0
1030840 0.0024561572 0 247.43583 -0.00012529598 0
1030860 0.0016804935 0 247.43583 -0.00047863064 0
1030880 0.00059455946 0 247.43583 -0.00075583346 0
1030900 -0.00058289548 0 247.43583 -0.00087529373 0
1030920 -0.0014376338 0 247.43583 -0.00094489124 0
1030940 -0.00152171 0 247.43583 -0.0010252323 0
1030960 -0.0010737306 0 247.43583 -0.001137737 0
1030980 -0.00067820297 0 247.43583 -0.0013152219 0
1031000 -0.00010456359 0 247.43583 -0.0013928449 0
1031020 0.00060070948 0 247.43583 -0.0011813707 0
1031040 0.00071927835 0 247.43583 -0.00094033568 0
1031060 0.00042227434 0 247.43583 -0.00079773517 0
1031080 0.00037971206 0 247.43583 -0.00056784377 0
1031100 0.00056161753 0 247.43583 -0.00037873398 0
1031120 0.0006361868 0 247.43583 -0.00028084668 0
1031140 0.00043262361 0 247.43583 -0.00019505805 0
1031160 -3.2739432e-05 0 247.43583 -0.00010905764 0
1031180 -0.0003692349 0 247.43583 -2.0322508e-05 0
1031200 -0.00055526853 0 247.43583 -2.9592793e-05 0
1031220 -0.00043314689 0 247.43583 -8.2111729e-05 0
1031240 -7.5099579e-05 0 247.43583 -0.00016346245 0
1031260 -1.7672649e-05 0 247.43583 -0.00021144221 0
1031280 -0.00027556356 0 247.43583 -0.00022121871 0
1031300 -0.00074392202 0 247.43583 -0.0003501256 0
1031320 -0.0011318256 0 247.43583 -0.00051829852 0
1031340 -0.00089562729 0 247.43583 -0.00075932748 0
1031360 -0.00024115501 0 247.43583 -0.00093179967 0
1031380 0.00016655524 0 247.43583 -0.00097738736 0
1031400 0.00053675384 0 247.43583 -0.0010396445 0
1031420 0.0010581863 0 247.43583 -0.00095678927 0
1031440 0.0011534366 0 247.43583 -0.00085774326 0
1031460 0.00088700179 0 247.43583 -0.00092346725 0
1031480 0.00071601014 0 247.43583 -0.0010305811 0
1031500 0.00072296224 0 247.43583 -0.0010267468 0
1031520 0.00092527765 0 247.43583 -0.00079849773 0
1031540 0.00097692056 0 247.43583 -0.00062734801 0
1031560 0.00054214065 0 247.43583 -0.00064560672 0
1031580 9.7479294e-05 0 247.43583 -0.00059591824 0
1031600 -2.3161277e-05 0 247.43583 -0.00056540326 0
1031620 -0.00032168146 0 247.43583 -0.00072976014 0
1031640 -0.00099206117 0 247.43583 -0.0011653481 0
1031660 -0.0019526703 0 247.43583 -0.001834217 0
1031680 -0.0026758011 0 247.43583 -0.0024404959 0
1031700 -0.0023985026 0 247.43583 -0.0027871066 0
1031720 -0.0011594938 0 247.43583 -0.002843218 0
1031740 0.00022570546 0 247.43583 -0.0026965387 0
1031760 0.00088529653 0 247.43583 -0.0026275634 0
1031780 0.00089809582 0 247.43583 -0.0024918177 0
1031800 0.00073940684 0 247.43583 -0.002154454 0
1031820 0.00014471238 0 247.43583 -0.0017752675 0
1031840 -0.00089007727 0 247.43583 -0.0014957694 0
1031860 -0.0019728706 0 247.43583 -0.0015372213 0
1031880 -0.0025842726 0 247.43583 -0.0018249421 0
1031900 -0.0026607932 0 247.43583 -0.0020380896 0
1031920 -0.002615554 0 247.43583 -0.0022334274 0
1031940 -0.0024610727 0 247.43583 -0.0024733267 0
1031960 -0.0020149229 0 247.43583 -0.0026217833 0
1031980 -0.0010534647 0 247.43583 -0.0023453003 0
1032000 -0.00015394023 0 247.43583 -0.0016721104 0
1032020 0.00042341062 0 247.43583 -0.0011688009 0
1032040 0.00065309569 0 247.43583 -0.00093186271 0
1032060 0.00057980742 0 247.43583 -0.00095750494 0
1032080 0.0002866454 0 247.43583 -0.0011313781 0
1032100 -0.00021876433 0 247.43583 -0.0012141708 0
1032120 -0.00055806178 0 247.43583 -0.0012044201 0
1032140 -0.0012175316 0 247.43583 -0.001252458 0
1032160 -0.0022475997 0 247.43583 -0.0015780822 0
1032180 -0.0028590319 0 247.43583 -0.0018321998 0
1032200 -0.0027807462 0 247.43583 -0.0017737136 0
1032220 -0.0020688989 0 247.43583 -0.0016467575 0
1032240 -0.00084177118 0 247.43583 -0.0015014492 0
1032260 0.00053017926 0 247.43583 -0.0011631263 0
1032280 0.0017299985 0 247.43583 -0.00055320772 0
1032300 0.0025955492 0 247.43583 4.4623803e-06 0
1032320 0.0030672138 0 247.43583 0.00024049752 0
1032340 0.0032736148 0 247.43583 0.00030720188 0
1032360 0.0029551155 0 247.43583 0.00031756677 0
1032380 0.001865749 0 247.43583 0.00019067474 0
1032400 0.0003679082 0 247.43583 -0.0002402695 0
1032420 -0.0012329461 0 247.43583 -0.00090708378 0
1032440 -0.0025511748 0 247.43583 -0.0015604107 0
1032460 -0.003005988 0 247.43583 -0.0020966598 0
1032480 -0.002901104 0 247.43583 -0.0024442324 0
1032500 -0.0027184138 0 247.43583 -0.0024827592 0
1032520 -0.0027214619 0 247.43583 -0.0022545739 0
1032540 -0.0027626326 0 247.43583 -0.001955871 0
1032560 -0.0025966432 0 247.43583 -0.0015227236 0
1032580 -0.002088593 0 247.43583 -0.0010022803 0
1032600 -0.0011434029 0 247.43583 -0.00050330427 0
1032620 -0.00028340441 0 247.43583 -6.1559996e-05 0
1032640 8.2826926e-05 0 247.43583 0.000224117 0
1032660 2.0636999e-05 0 247.43583 0.00029810613 0
1032680 -6.2387717e-05 0 247.43583 4.0392155e-05 0
1032700 -0.00016078696 0 247.43583 -0.00046122578 0
1032720 0.00037271148 0 247.43583 -0.00078819737 0
1032740 0.0018206324 0 247.43583 -0.00084093643 0
1032760 0.0029085114 0 247.43583 -0.00074800046 0
1032780 0.0034384612 0 247.43583 -0.00068611691 0
1032800 0.0038087352 0 247.43583 -0.00079326374 0
1032820 0.0034333061 0 247.43583 -0.0011300283 0
1032840 0.002152741 0 247.43583 -0.001612779 0
1032860 0.0011180639 0 247.43583 -0.0020004286 0
1032880 0.00089284437 0 247.43583 -0.0020763285 0
1032900 0.0010457926 0 247.43583 -0.0017648132 0
1032920 0.0011753321 0 247.43583 -0.0014614251 0
1032940 0.001225684 0 247.43583 -0.0014319838 0
1032960 0.0012138299 0 247.43583 -0.0014964113 0
1032980 0.0011429146 0 247.43583 -0.0015968687 0
1033000 0.0012269295 0 247.43583 -0.0016365878 0
1033020 0.0014419613 0 247.43583 -0.0014169145 0
1033040 0.0017022704 0 247.43583 -0.00094877066 0
1033060 0.0018322891 0 247.43583 -0.00053617613 0
1033080 0.001826052 0 247.43583 -0.00022111813 0
1033100 0.0017935548 0 247.43583 8.7359732e-05 0
1033120 0.0017133552 0 247.43583 0.0001405286 0
1033140 0.0014412482 0 247.43583 -0.00016175508 0
1033160 0.00084246618 0 247.43583 -0.00083617506 0
1033180 0.0001582121 0 247.43583 -0.0018122378 0
1033200 -0.00048596864 0 247.43583 -0.0026571732 0
1033220 -0.00080938993 0 247.43583 -0.0031007272 0
1033240 -0.00072293004 0 247.43583 -0.0031433969 0
1033260 -0.00053485435 0 247.43583 -0.0026387688 0
1033280 -0.00032193395 0 247.43583 -0.0017081311 0
1033300 0.0004619327 0 247.43583 -0.00084484174 0
1033320 0.0018518536 0 247.43583 -0.0002920867 0
1033340 0.0031105948 0 247.43583 5.226324e-06 0
1033360 0.0036811689 0 247.43583 -1.9888807e-05 0
1033380 0.0033883351 0 247.43583 -0.00039271668 0
1033400 0.0024877931 0 247.43583 -0.00088126098 0
1033420 0.0011568186 0 247.43583 -0.0011647181 0
1033440 -0.00018161082 0 247.43583 -0.0011863921 0
1033460 -0.0011687284 0 247.43583 -0.0010157073 0
1033480 -0.0017774935 0 247.43583 -0.00079174247 0
1033500 -0.002123535 0 247.43583 -0.0007860959 0
1033520 -0.0022209712 0 247.43583 -0.00096414068 0
1033540 -0.0018672024 0 247.43583 -0.0011623164 0
1033560 -0.00063017265 0 247.43583 -0.0012777943 0
1033580 0.0014105342 0 247.43583 -0.0012709474 0
1033600 0.0033926906 0 247.43583 -0.0010868414 0
1033620 0.0046367929 0 247.43583 -0.00092907854 0
