Time Strain Concentration
8763400 0.42438457 0.099124622
8763600 0.4243739 0.099126107
8763800 0.42438699 0.099124286
8764000 0.42436915 0.099126769
8764200 0.42435506 0.09912873
8764400 0.42434771 0.099129752
8764600 0.4243313 0.099132037
8764800 0.42431448 0.099134377
8765000 0.42432291 0.099133205
8765200 0.4243059 0.099135572
8765400 0.42428745 0.099138141
8765600 0.42423705 0.099145157
8765800 0.42422799 0.099146418
8766000 0.42420521 0.099149591
8766200 0.4242017 0.099150079
8766400 0.42420324 0.099149864
8766600 0.42421117 0.099148761
8766800 0.4242169 0.099147963
8767000 0.42420009 0.099150304
8767200 0.42421903 0.099147666
8767400 0.42422509 0.099146822
8767600 0.42421144 0.099148723
8767800 0.42421517 0.099148203
8768000 0.42419295 0.099151298
8768200 0.4241929 0.099151305
8768400 0.42418223 0.09915279
8768600 0.4241851 0.09915239
8768800 0.42419191 0.099151443
8769000 0.42421313 0.099148488
8769200 0.42421506 0.099148219
8769400 0.42420086 0.099150197
8769600 0.42420568 0.099149526
8769800 0.42419171 0.09915147
8770000 0.42420328 0.099149859
8770200 0.42424425 0.099144155
8770400 0.42425977 0.099141995
8770600 0.42423417 0.099145558
8770800 0.42424926 0.099143457
8771000 0.42423906 0.099144878
8771200 0.42426363 0.099141457
8771400 0.42426665 0.099141036
8771600 0.42426712 0.099140971
8771800 0.42426827 0.09914081
8772000 0.42428609 0.099138331
8772200 0.42430355 0.099135899
8772400 0.42429716 0.099136789
8772600 0.42430006 0.099136386
8772800 0.42428596 0.099138348
8773000 0.42428579 0.099138372
8773200 0.42429406 0.099137221
8773400 0.4242982 0.099136645
8773600 0.42429906 0.099136525
8773800 0.42430677 0.099135451
8774000 0.42432412 0.099133036
8774200 0.42431305 0.099134576
8774400 0.42430485 0.099135718
8774600 0.42430238 0.099136062
8774800 0.42430131 0.099136212
8775000 0.42430013 0.099136376
8775200 0.42428343 0.099138701
8775400 0.42426863 0.09914076
8775600 0.42425113 0.099143198
8775800 0.42424299 0.099144331
8776000 0.42423248 0.099145794
8776200 0.42421666 0.099147996
8776400 0.42420335 0.099149849
8776600 0.42419487 0.09915103
8776800 0.42420216 0.099150015
8777000 0.42417847 0.099153314
8777200 0.42417083 0.099154377
8777400 0.42414059 0.099158589
8777600 0.42411741 0.099161816
8777800 0.42409417 0.099165053
8778000 0.42408537 0.099166279
8778200 0.42405121 0.099171036
8778400 0.42404635 0.099171713
8778600 0.42405795 0.099170097
8778800 0.42406976 0.099168453
8779000 0.42409681 0.099164686
8779200 0.42411049 0.099162781
8779400 0.42409698 0.099164662
8779600 0.42409913 0.099164362
8779800 0.42408853 0.099165839
8780000 0.42410082 0.099164127
8780200 0.42408724 0.099166019
8780400 0.42406594 0.099168984
8780600 0.42404679 0.099171651
8780800 0.42402589 0.099174563
8781000 0.4240193 0.09917548
8781200 0.42400478 0.099177503
8781400 0.42400732 0.09917715
8781600 0.42398423 0.099180366
8781800 0.42397012 0.099182331
8782000 0.42396627 0.099182868
8782200 0.42393781 0.099186833
8782400 0.42393492 0.099187235
8782600 0.42392675 0.099188373
8782800 0.42392134 0.099189128
8783000 0.42392505 0.09918861
8783200 0.42391915 0.099189432
8783400 0.42389634 0.09919261
8783600 0.42387134 0.099196094
8783800 0.42383938 0.099200547
8784000 0.42381295 0.099204229
8784200 0.42379368 0.099206915
8784400 0.42377216 0.099209914
8784600 0.42372782 0.099216094
8784800 0.42371279 0.099218188
8785000 0.42368082 0.099222645
8785200 0.42365571 0.099226145
8785400 0.42364483 0.099227662
8785600 0.42364162 0.099228109
8785800 0.42363654 0.099228817
8786000 0.42362196 0.09923085
8786200 0.42360096 0.099233776
8786400 0.42357328 0.099237636
8786600 0.42356913 0.099238215
8786800 0.42354878 0.099241052
8787000 0.42351382 0.099245926
8787200 0.42348121 0.099250474
8787400 0.4234596 0.099253487
8787600 0.42345245 0.099254484
8787800 0.42343077 0.099257507
8788000 0.42341976 0.099259043
8788200 0.42342826 0.099257857
8788400 0.42341692 0.099259439
8788600 0.42339773 0.099262116
8788800 0.42338461 0.099263946
8789000 0.4233848 0.09926392
8789200 0.42339737 0.099262166
8789400 0.42340773 0.099260721
8789600 0.42338724 0.099263578
8789800 0.42339495 0.099262503
8790000 0.42337319 0.099265539
8790200 0.42337525 0.099265251
8790400 0.42333968 0.099270213
8790600 0.4233219 0.099272693
8790800 0.42329689 0.099276182
8791000 0.42330217 0.099275446
8791200 0.42329986 0.099275767
8791400 0.42330691 0.099274784
8791600 0.42331001 0.099274351
8791800 0.4233079 0.099274646
8792000 0.42332717 0.099271957
8792200 0.42333198 0.099271286
8792400 0.42333939 0.099270253
8792600 0.42336256 0.099267021
8792800 0.42335904 0.099267512
8793000 0.42334813 0.099269034
8793200 0.42333592 0.099270738
8793400 0.42332905 0.099271696
8793600 0.42332799 0.099271844
8793800 0.42332182 0.099272703
8794000 0.42330403 0.099275186
8794200 0.42331055 0.099274276
8794400 0.42334198 0.099269892
8794600 0.42331988 0.099272974
8794800 0.42331081 0.09927424
8795000 0.42333262 0.099271198
8795200 0.4233159 0.09927353
8795400 0.42330494 0.099275058
8795600 0.42329417 0.099276561
8795800 0.42331235 0.099274025
8796000 0.42330396 0.099275195
8796200 0.42330934 0.099274445
8796400 0.4233089 0.099274506
8796600 0.42332714 0.099271962
8796800 0.42333698 0.099270589
8797000 0.42333551 0.099270794
8797200 0.42332956 0.099271624
8797400 0.42331947 0.099273031
8797600 0.4233208 0.099272846
8797800 0.42330223 0.099275437
8798000 0.42326881 0.099280099
8798200 0.42326257 0.099280969
8798400 0.42326074 0.099281225
8798600 0.42326644 0.09928043
8798800 0.42327427 0.099279337
8799000 0.42326228 0.09928101
8799200 0.42325835 0.099281559
8799400 0.42326132 0.099281143
8799600 0.42328158 0.099278318
8799800 0.42328683 0.099277584
8800000 0.42330669 0.099274814
8800200 0.42335876 0.099267551
8800400 0.42337637 0.099265094
8800600 0.42338587 0.09926377
8800800 0.42340032 0.099261754
8801000 0.42342243 0.09925867
8801200 0.42344972 0.099254865
8801400 0.42346338 0.09925296
8801600 0.42348336 0.099250173
8801800 0.42347884 0.099250804
8802000 0.42347979 0.099250672
8802200 0.42347517 0.099251316
8802400 0.42347856 0.099250843
8802600 0.42347167 0.099251804
8802800 0.42343375 0.099257092
8803000 0.42341006 0.099260396
8803200 0.42337033 0.099265938
8803400 0.42335825 0.099267622
8803600 0.4233665 0.099266472
8803800 0.42337037 0.099265931
8804000 0.42336033 0.099267332
8804200 0.42334239 0.099269834
8804400 0.42335374 0.099268251
8804600 0.42337175 0.09926574
8804800 0.42336933 0.099266077
8805000 0.42336584 0.099266563
8805200 0.42337008 0.099265973
8805400 0.42338554 0.099263816
8805600 0.42341515 0.099259687
8805800 0.4234106 0.099260321
8806000 0.42341529 0.099259666
8806200 0.42343373 0.099257095
8806400 0.42342207 0.099258722
8806600 0.423437 0.099256639
8806800 0.42345187 0.099254565
8807000 0.42343139 0.099257421
8807200 0.42339186 0.099262934
8807400 0.42337859 0.099264785
8807600 0.42336279 0.099266989
8807800 0.42333057 0.099271483
8808000 0.42332977 0.099271595
8808200 0.42336105 0.099267232
8808400 0.42337329 0.099265524
8808600 0.42338451 0.099263959
8808800 0.42338408 0.099264019
8809000 0.42336949 0.099266055
8809200 0.42338206 0.099264302
8809400 0.42340042 0.09926174
8809600 0.42340806 0.099260674
8809800 0.42340381 0.099261268
8810000 0.42340195 0.099261527
8810200 0.42339532 0.099262452
8810400 0.42336366 0.099266868
8810600 0.42331847 0.099273171
8810800 0.42328532 0.099277795
8811000 0.42326398 0.099280773
8811200 0.42322615 0.099286051
8811400 0.42321463 0.099287659
8811600 0.42319782 0.099290004
8811800 0.42319536 0.099290347
8812000 0.42316267 0.099294908
8812200 0.42317492 0.099293199
8812400 0.42315815 0.099295539
8812600 0.42314602 0.099297232
8812800 0.42313838 0.099298297
8813000 0.42313202 0.099299185
8813200 0.42313343 0.099298989
8813400 0.4231292 0.099299579
8813600 0.42311104 0.099302113
8813800 0.42310192 0.099303386
8814000 0.42311204 0.099301974
8814200 0.42310273 0.099303273
8814400 0.42311095 0.099302126
8814600 0.4231308 0.099299356
8814800 0.4231148 0.099301589
8815000 0.42310294 0.099303244
8815200 0.42309838 0.09930388
8815400 0.42307623 0.099306971
8815600 0.42303297 0.09931301
8815800 0.42300734 0.099316586
8816000 0.42299452 0.099318376
8816200 0.42296632 0.099322312
8816400 0.42294076 0.099325881
8816600 0.42289878 0.099331742
8816800 0.42290594 0.099330743
8817000 0.42288307 0.099333935
8817200 0.42288152 0.099334151
8817400 0.42285384 0.099338016
8817600 0.42283462 0.0993407
8817800 0.42281582 0.099343326
8818000 0.4227933 0.09934647
8818200 0.42275476 0.099351853
8818400 0.42272758 0.099355649
8818600 0.42271081 0.099357992
8818800 0.42272087 0.099356586
8819000 0.42269298 0.099360482
8819200 0.42268834 0.09936113
8819400 0.42268919 0.099361012
8819600 0.42267207 0.099363402
8819800 0.4226682 0.099363943
8820000 0.42268217 0.099361991
8820200 0.42268587 0.099361475
8820400 0.42271172 0.099357864
8820600 0.42270396 0.099358948
8820800 0.42269613 0.099360042
8821000 0.42269411 0.099360324
8821200 0.42269769 0.099359823
8821400 0.42269641 0.099360003
8821600 0.42271055 0.099358027
8821800 0.42272652 0.099355797
8822000 0.42273918 0.099354029
8822200 0.42274544 0.099353154
8822400 0.4227517 0.099352281
8822600 0.42273655 0.099354396
8822800 0.42274707 0.099352927
8823000 0.42273705 0.099354326
8823200 0.42272601 0.099355868
8823400 0.42269388 0.099360356
8823600 0.42268725 0.099361282
8823800 0.42270189 0.099359238
8824000 0.42268068 0.0993622
8824200 0.42267833 0.099362528
8824400 0.42267844 0.099362513
8824600 0.42266189 0.099364824
8824800 0.42263204 0.099368995
8825000 0.42261447 0.099371449
8825200 0.42258605 0.09937542
8825400 0.4225682 0.099377914
8825600 0.42256218 0.099378754
8825800 0.42254248 0.099381507
8826000 0.42254732 0.099380831
8826200 0.4225382 0.099382105
8826400 0.42252953 0.099383316
8826600 0.42251574 0.099385244
8826800 0.42248698 0.099389262
8827000 0.4224351 0.099396512
8827200 0.42236724 0.099405997
8827400 0.4222876 0.099417129
8827600 0.42223807 0.099424054
8827800 0.42221308 0.099427548
8828000 0.42219239 0.099430441
8828200 0.42216448 0.099434343
8828400 0.42215963 0.099435022
8828600 0.42213844 0.099437985
8828800 0.42210106 0.099443213
8829000 0.42210277 0.099442973
8829200 0.42209872 0.099443539
8829400 0.42211447 0.099441337
8829600 0.4221082 0.099442214
8829800 0.42211349 0.099441474
8830000 0.42207413 0.099446979
8830200 0.42205679 0.099449404
8830400 0.42201366 0.099455436
8830600 0.42199021 0.099458717
8830800 0.42197153 0.09946133
8831000 0.42195969 0.099462987
8831200 0.42194646 0.099464838
8831400 0.4219419 0.099465475
8831600 0.42192749 0.099467491
8831800 0.42188332 0.099473672
8832000 0.42184065 0.099479642
8832200 0.4218019 0.099485064
8832400 0.42177704 0.099488544
8832600 0.42174269 0.099493351
8832800 0.42173344 0.099494646
8833000 0.42172479 0.099495856
8833200 0.42172886 0.099495286
8833400 0.4217241 0.099495953
8833600 0.42172978 0.099495158
8833800 0.4217392 0.099493839
8834000 0.42174182 0.099493473
8834200 0.42176041 0.099490871
8834400 0.42175576 0.099491522
8834600 0.42174162 0.099493501
8834800 0.4217659 0.099490103
8835000 0.42178362 0.099487622
8835200 0.42178016 0.099488107
8835400 0.42178379 0.099487599
8835600 0.42178989 0.099486746
8835800 0.42179319 0.099486283
8836000 0.42177049 0.09948946
8836200 0.4217552 0.099491599
8836400 0.4217352 0.099494399
8836600 0.42173003 0.099495123
8836800 0.42171543 0.099497167
8837000 0.42168242 0.099501786
8837200 0.42166203 0.099504641
8837400 0.42165899 0.099505066
8837600 0.42165005 0.099506318
8837800 0.42163473 0.099508463
8838000 0.42163304 0.099508699
8838200 0.42161924 0.099510631
8838400 0.42158706 0.099515137
8838600 0.42158916 0.099514842
8838800 0.42158405 0.099515558
8839000 0.42154387 0.099521184
8839200 0.42149288 0.099528323
8839400 0.42147376 0.099531001
8839600 0.42144226 0.099535412
8839800 0.4214138 0.099539398
8840000 0.42137655 0.099544616
8840200 0.42136332 0.099546469
8840400 0.42136004 0.099546928
8840600 0.42135303 0.099547911
8840800 0.42136331 0.09954647
8841000 0.42135262 0.099547967
8841200 0.42134018 0.09954971
8841400 0.42132672 0.099551595
8841600 0.42129197 0.099556464
8841800 0.42125316 0.0995619
8842000 0.42123154 0.09956493
8842200 0.42119629 0.099569869
8842400 0.42119886 0.099569508
8842600 0.42116979 0.099573582
8842800 0.42115376 0.099575828
8843000 0.42118361 0.099571646
8843200 0.42116641 0.099574056
8843400 0.42116242 0.099574615
8843600 0.42115917 0.099575071
8843800 0.42112281 0.099580166
8844000 0.42109625 0.099583888
8844200 0.42105126 0.099590194
8844400 0.42103394 0.099592622
8844600 0.42100405 0.099596811
8844800 0.42097727 0.099600565
8845000 0.42095291 0.099603981
8845200 0.42091315 0.099609554
8845400 0.42086975 0.09961564
8845600 0.42084103 0.099619667
8845800 0.42081638 0.099623124
8846000 0.42080417 0.099624836
8846200 0.42079266 0.09962645
8846400 0.42078545 0.099627461
8846600 0.42081409 0.099623444
8846800 0.42082321 0.099622166
8847000 0.42082636 0.099621724
8847200 0.42084419 0.099619224
8847400 0.42083659 0.099620289
8847600 0.42083256 0.099620854
8847800 0.42085005 0.099618402
8848000 0.4208519 0.099618143
8848200 0.42085385 0.099617869
8848400 0.42083803 0.099620088
8848600 0.42082054 0.09962254
8848800 0.42079383 0.099626286
8849000 0.42077273 0.099629245
8849200 0.42075136 0.099632243
8849400 0.42072767 0.099635565
8849600 0.4207133 0.099637581
8849800 0.42069914 0.099639567
8850000 0.42069021 0.099640819
8850200 0.42072942 0.09963532
8850400 0.42075681 0.099631478
8850600 0.42077928 0.099628327
8850800 0.4207785 0.099628436
8851000 0.42078952 0.099626891
8851200 0.42081172 0.099623777
8851400 0.42081385 0.099623478
8851600 0.42082788 0.099621511
8851800 0.42084207 0.099619521
8852000 0.4208636 0.099616502
8852200 0.42089705 0.099611812
8852400 0.42089698 0.099611822
8852600 0.42090808 0.099610266
8852800 0.4208825 0.099613851
8853000 0.42087721 0.099614594
8853200 0.42088545 0.099613438
8853400 0.420902 0.099611118
8853600 0.42090349 0.099610909
8853800 0.42089838 0.099611625
8854000 0.42088471 0.099613542
8854200 0.42088595 0.099613368
8854400 0.42090605 0.09961055
8854600 0.42093044 0.099607131
8854800 0.4209176 0.09960893
8855000 0.42090484 0.099610719
8855200 0.42088395 0.099613649
8855400 0.4208866 0.099613277
8855600 0.42088776 0.099613115
8855800 0.42089945 0.099611476
8856000 0.42089044 0.099612738
8856200 0.42088379 0.099613672
8856400 0.42089822 0.099611648
8856600 0.42091874 0.099608771
8856800 0.42091621 0.099609126
8857000 0.42093511 0.099606476
8857200 0.42093448 0.099606563
8857400 0.42093232 0.099606867
8857600 0.42089945 0.099611475
8857800 0.42091558 0.099609215
8858000 0.42092458 0.099607952
8858200 0.42091632 0.09960911
8858400 0.42090835 0.099610228
8858600 0.42090243 0.099611058
8858800 0.42087731 0.09961458
8859000 0.42087187 0.099615343
8859200 0.42085597 0.099617571
8859400 0.42082826 0.099621458
8859600 0.42082318 0.09962217
8859800 0.42077734 0.099628599
8860000 0.42077723 0.099628613
8860200 0.42078609 0.099627372
8860400 0.42077808 0.099628495
8860600 0.42075914 0.099631151
8860800 0.42075753 0.099631378
8861000 0.42073723 0.099634224
8861200 0.42072046 0.099636577
8861400 0.42069913 0.099639568
8861600 0.4206964 0.099639951
8861800 0.42069758 0.099639786
8862000 0.42069936 0.099639536
8862200 0.42069993 0.099639456
8862400 0.42070688 0.099638481
8862600 0.42070782 0.099638349
8862800 0.42071287 0.099637641
8863000 0.4207131 0.099637609
8863200 0.42070246 0.099639101
8863400 0.42071101 0.099637902
8863600 0.42070989 0.099638059
8863800 0.42070332 0.099638981
8864000 0.42070148 0.099639239
8864200 0.42071467 0.099637388
8864400 0.42074306 0.099633407
8864600 0.42075649 0.099631522
8864800 0.42078521 0.099627495
8865000 0.42082951 0.099621282
8865200 0.42083335 0.099620744
8865400 0.42082515 0.099621894
8865600 0.42083787 0.09962011
8865800 0.42084702 0.099618828
8866000 0.42083926 0.099619915
8866200 0.42082762 0.099621548
8866400 0.4208118 0.099623767
8866600 0.42078139 0.099628031
8866800 0.42076703 0.099630045
8867000 0.42072581 0.099635826
8867200 0.42070223 0.099639133
8867400 0.42067645 0.099642749
8867600 0.42063991 0.099647875
8867800 0.42061412 0.099651493
8868000 0.42058321 0.09965583
8868200 0.42057059 0.099657601
8868400 0.42055784 0.09965939
8868600 0.42051543 0.09966534
8868800 0.42049227 0.09966859
8869000 0.42049186 0.099668648
8869200 0.42048729 0.099669289
8869400 0.42048761 0.099669244
8869600 0.42045071 0.099674423
8869800 0.42042686 0.09967777
8870000 0.4204092 0.099680249
8870200 0.42039945 0.099681618
8870400 0.42037735 0.099684719
8870600 0.42036626 0.099686275
8870800 0.42037135 0.099685561
8871000 0.42036191 0.099686886
8871200 0.42035794 0.099687444
8871400 0.42035791 0.099687448
8871600 0.42039932 0.099681635
8871800 0.42039973 0.099681578
8872000 0.42039811 0.099681805
8872200 0.42040045 0.099681477
8872400 0.42040379 0.099681008
8872600 0.42040229 0.099681218
8872800 0.42040699 0.099680559
8873000 0.42040681 0.099680584
8873200 0.42042093 0.099678602
8873400 0.42044398 0.099675368
8873600 0.4204684 0.09967194
8873800 0.42050917 0.099666219
8874000 0.420538 0.099662173
8874200 0.42054407 0.099661322
8874400 0.42051369 0.099665584
8874600 0.42050934 0.099666195
8874800 0.4205054 0.099666748
8875000 0.42050763 0.099666436
8875200 0.42050054 0.09966743
8875400 0.42050209 0.099667213
8875600 0.42051951 0.099664768
8875800 0.42054489 0.099661207
8876000 0.420546 0.099661051
8876200 0.42053746 0.099662249
8876400 0.42053154 0.099663079
8876600 0.4205265 0.099663786
8876800 0.42050725 0.099666488
8877000 0.42049283 0.099668512
8877200 0.42046996 0.099671722
8877400 0.42046861 0.09967191
8877600 0.42048831 0.099669146
8877800 0.42050846 0.099666318
8878000 0.4205073 0.099666481
8878200 0.42049653 0.099667993
8878400 0.42047126 0.099671539
8878600 0.42044915 0.099674642
8878800 0.42044461 0.099675278
8879000 0.42044299 0.099675506
8879200 0.42044334 0.099675457
8879400 0.42043024 0.099677296
8879600 0.42043365 0.099676818
8879800 0.42043946 0.099676001
8880000 0.42042814 0.099677591
8880200 0.42044255 0.099675568
8880400 0.42044703 0.099674939
8880600 0.4204467 0.099674986
8880800 0.42044914 0.099674643
8881000 0.42043996 0.099675932
8881200 0.42044111 0.09967577
8881400 0.42043972 0.099675965
8881600 0.42044341 0.099675448
8881800 0.42046121 0.09967295
8882000 0.42047905 0.099670446
8882200 0.42047077 0.099671608
8882400 0.42046242 0.09967278
8882600 0.42043367 0.099676814
8882800 0.42041439 0.09967952
8883000 0.42039787 0.099681839
8883200 0.42035107 0.099688408
8883400 0.42033016 0.099691343
8883600 0.42030494 0.099694884
8883800 0.42030913 0.099694296
8884000 0.42030977 0.099694205
8884200 0.42028834 0.099697213
8884400 0.42027798 0.099698669
8884600 0.42026385 0.099700653
8884800 0.42024638 0.099703105
8885000 0.42024577 0.099703191
8885200 0.42021375 0.099707687
8885400 0.42019742 0.099709979
8885600 0.42014598 0.099717203
8885800 0.42013369 0.099718929
8886000 0.42014899 0.09971678
8886200 0.4201593 0.099715332
8886400 0.4201534 0.09971616
8886600 0.42013082 0.099719332
8886800 0.42012942 0.099719529
8887000 0.42012004 0.099720845
8887200 0.42009762 0.099723995
8887400 0.42010008 0.099723649
8887600 0.4201007 0.099723562
8887800 0.42011061 0.09972217
8888000 0.42014445 0.099717418
8888200 0.42016424 0.099714639
8888400 0.42014072 0.099717942
8888600 0.42012277 0.099720462
8888800 0.42012896 0.099719593
8889000 0.42013044 0.099719385
8889200 0.42013017 0.099719423
8889400 0.42014026 0.099718007
8889600 0.42016723 0.099714219
8889800 0.42019659 0.099710096
8890000 0.42019299 0.099710602
8890200 0.42022766 0.099705734
8890400 0.42022915 0.099705524
8890600 0.42025455 0.099701958
8890800 0.4202834 0.099697908
8891000 0.42030176 0.09969533
8891200 0.42030137 0.099695385
8891400 0.42030642 0.099694676
8891600 0.42032377 0.09969224
8891800 0.42036326 0.099686697
8892000 0.42038183 0.09968409
8892200 0.42040297 0.099681123
8892400 0.42040724 0.099680524
8892600 0.42042565 0.09967794
8892800 0.4204239 0.099678186
8893000 0.42042524 0.099677997
8893200 0.42042222 0.099678421
8893400 0.42041204 0.09967985
8893600 0.42039933 0.099681634
8893800 0.42040167 0.099681306
8894000 0.42042578 0.099677922
8894200 0.42044744 0.099674882
8894400 0.42043984 0.099675948
8894600 0.42045069 0.099674426
8894800 0.42046565 0.099672326
8895000 0.42046245 0.099672775
8895200 0.4204721 0.099671421
8895400 0.42047422 0.099671124
8895600 0.42048159 0.099670088
8895800 0.42051905 0.099664832
8896000 0.42055784 0.099659389
8896200 0.42062111 0.099650513
8896400 0.4206213 0.099650486
8896600 0.42062197 0.099650392
8896800 0.42063661 0.099648338
8897000 0.42065529 0.099645718
8897200 0.4206545 0.099645829
8897400 0.42064125 0.099647687
8897600 0.42062251 0.099650317
8897800 0.42063673 0.099648322
8898000 0.42065311 0.099646024
8898200 0.42067914 0.099642373
8898400 0.42070687 0.099638483
8898600 0.42069802 0.099639724
8898800 0.42071115 0.099637882
8899000 0.42071669 0.099637105
8899200 0.42071996 0.099636646
8899400 0.42071471 0.099637383
8899600 0.42071679 0.099637091
8899800 0.42068906 0.099640981
8900000 0.42065809 0.099645324
8900200 0.4206648 0.099644384
8900400 0.42067322 0.099643202
8900600 0.42069245 0.099640505
8900800 0.42069641 0.099639949
8901000 0.42071522 0.099637311
8901200 0.42074127 0.099633657
8901400 0.42075232 0.099632107
8901600 0.42076637 0.099630137
8901800 0.42077119 0.099629461
8902000 0.42078004 0.09962822
8902200 0.42080742 0.09962438
8902400 0.42082893 0.099621363
8902600 0.42084909 0.099618536
8902800 0.42085587 0.099617586
8903000 0.4208583 0.099617245
8903200 0.42087041 0.099615547
8903400 0.42089595 0.099611967
8903600 0.42089176 0.099612554
8903800 0.42090892 0.099610148
8904000 0.42094267 0.099605416
8904200 0.42097702 0.099600601
8904400 0.42101349 0.099595488
8904600 0.42103884 0.099591934
8904800 0.42105557 0.09958959
8905000 0.42104024 0.099591738
8905200 0.42106852 0.099587775
8905400 0.42107856 0.099586367
8905600 0.42107336 0.099587096
8905800 0.42106552 0.099588196
8906000 0.42106465 0.099588317
8906200 0.42108505 0.099585458
8906400 0.42109229 0.099584443
8906600 0.42108599 0.099585325
8906800 0.42107606 0.099586717
8907000 0.42110579 0.099582551
8907200 0.42112986 0.099579178
8907400 0.42118247 0.099571806
8907600 0.42119292 0.099570341
8907800 0.42121401 0.099567386
8908000 0.42123298 0.099564727
8908200 0.42125992 0.099560954
8908400 0.42128257 0.09955778
8908600 0.42133214 0.099550837
8908800 0.42136434 0.099546325
8909000 0.42138799 0.099543013
8909200 0.42140458 0.099540689
8909400 0.42142956 0.099537191
8909600 0.42145431 0.099533724
8909800 0.42147613 0.099530669
8910000 0.42146281 0.099532535
8910200 0.42148505 0.09952942
8910400 0.42150433 0.09952672
8910600 0.42152796 0.099523411
8910800 0.42154611 0.09952087
8911000 0.42154759 0.099520663
8911200 0.42159258 0.099514363
8911400 0.42161684 0.099510967
8911600 0.42163431 0.099508521
8911800 0.42164274 0.099507341
8912000 0.42164397 0.099507168
8912200 0.42164148 0.099507517
8912400 0.42166398 0.099504368
8912600 0.42169129 0.099500546
8912800 0.42170231 0.099499003
8913000 0.42169645 0.099499822
8913200 0.42172812 0.09949539
8913400 0.42173471 0.099494468
8913600 0.42174791 0.099492621
8913800 0.42178898 0.099486872
8914000 0.42182923 0.09948124
8914200 0.42186009 0.099476922
8914400 0.42187658 0.099474615
8914600 0.42188952 0.099472803
8914800 0.4219183 0.099468776
8915000 0.42195851 0.099463152
8915200 0.42199818 0.099457602
8915400 0.42199101 0.099458605
8915600 0.42201428 0.09945535
8915800 0.4220362 0.099452284
8916000 0.42206049 0.099448887
8916200 0.42206967 0.099447602
8916400 0.42207269 0.09944718
8916600 0.42209522 0.099444029
8916800 0.4221134 0.099441486
8917000 0.42210549 0.099442593
8917200 0.42212722 0.099439554
8917400 0.42214908 0.099436497
8917600 0.42216249 0.099434621
8917800 0.42216764 0.099433902
8918000 0.42216297 0.099434554
8918200 0.42216644 0.099434069
8918400 0.42217165 0.099433341
8918600 0.42216871 0.099433752
8918800 0.42218101 0.099432033
8919000 0.42220209 0.099429084
8919200 0.42222227 0.099426262
8919400 0.42223944 0.099423863
8919600 0.42226629 0.099420109
8919800 0.42225326 0.09942193
8920000 0.42225208 0.099422095
8920200 0.42225363 0.099421878
8920400 0.42226087 0.099420866
8920600 0.42224744 0.099422744
8920800 0.42224312 0.099423348
8921000 0.42227258 0.099419229
8921200 0.42230719 0.099414391
8921400 0.42233058 0.099411121
8921600 0.42230725 0.099414382
8921800 0.42229828 0.099415637
8922000 0.42229655 0.099415879
8922200 0.42228902 0.099416931
8922400 0.42228125 0.099418017
8922600 0.42227142 0.099419391
8922800 0.42227935 0.099418282
8923000 0.42229641 0.099415898
8923200 0.42228831 0.09941703
8923400 0.42228387 0.099417651
8923600 0.42230814 0.099414257
8923800 0.42228219 0.099417885
8924000 0.4223006 0.099415311
8924200 0.42231543 0.099413239
8924400 0.42231673 0.099413056
8924600 0.42230201 0.099415115
8924800 0.42228884 0.099416956
8925000 0.42228721 0.099417183
8925200 0.42230266 0.099415023
8925400 0.42229651 0.099415884
8925600 0.42230865 0.099414187
8925800 0.42233304 0.099410777
8926000 0.42235071 0.099408307
8926200 0.42235625 0.099407532
8926400 0.42235508 0.099407696
8926600 0.42236304 0.099406584
8926800 0.42235928 0.09940711
8927000 0.42235692 0.099407439
8927200 0.42236988 0.099405627
8927400 0.42237654 0.099404696
8927600 0.42238976 0.099402849
8927800 0.42240899 0.099400162
8928000 0.42239233 0.09940249
8928200 0.42240154 0.099401202
8928400 0.42239223 0.099402503
8928600 0.42239036 0.099402764
8928800 0.42236301 0.099406588
8929000 0.42234016 0.099409781
8929200 0.42230168 0.099415161
8929400 0.42228433 0.099417587
8929600 0.42228975 0.099416829
8929800 0.42228157 0.099417973
8930000 0.42230205 0.099415109
8930200 0.42234314 0.099409365
8930400 0.42234387 0.099409263
8930600 0.42233616 0.09941034
8930800 0.42233459 0.099410561
8931000 0.42233618 0.099410338
8931200 0.42233532 0.099410459
8931400 0.42234457 0.099409165
8931600 0.4223437 0.099409286
8931800 0.4223385 0.099410014
8932000 0.42233964 0.099409855
8932200 0.42232367 0.099412087
8932400 0.42229491 0.099416107
8932600 0.42229547 0.099416029
8932800 0.4222911 0.09941664
8933000 0.42228582 0.099417378
8933200 0.42227827 0.099418434
8933400 0.42226274 0.099420605
8933600 0.422224 0.099426021
8933800 0.42221274 0.099427596
8934000 0.42222387 0.09942604
8934200 0.42220434 0.099428769
8934400 0.42220961 0.099428033
8934600 0.42219135 0.099430586
8934800 0.4221661 0.099434117
8935000 0.42212007 0.099440553
8935200 0.42208369 0.099445642
8935400 0.42207487 0.099446876
8935600 0.42204838 0.099450581
8935800 0.4220391 0.099451878
8936000 0.42202858 0.09945335
8936200 0.42200631 0.099456465
8936400 0.42199434 0.09945814
8936600 0.42196829 0.099461784
8936800 0.42194541 0.099464985
8937000 0.42190995 0.099469945
8937200 0.42192866 0.099467328
8937400 0.4219261 0.099467686
8937600 0.42190495 0.099470645
8937800 0.42188224 0.099473822
8938000 0.42185456 0.099477696
