Time Strain Concentration
183600 0.053805497 0.18009808
183800 0.053834697 0.1800881
184000 0.053901521 0.18006526
184200 0.053930399 0.18005539
184400 0.053949971 0.18004871
184600 0.053997202 0.18003257
184800 0.054031356 0.1800209
185000 0.054055884 0.18001252
185200 0.054095243 0.17999908
185400 0.054106288 0.17999531
185600 0.054101863 0.17999682
185800 0.054116065 0.17999197
186000 0.054186903 0.17996778
186200 0.054218834 0.17995688
186400 0.054280445 0.17993585
186600 0.054335688 0.17991699
186800 0.054408601 0.17989211
187000 0.054462116 0.17987385
187200 0.054546405 0.1798451
187400 0.054618822 0.1798204
187600 0.054657555 0.17980719
187800 0.054706381 0.17979054
188000 0.054780411 0.17976531
188200 0.054820523 0.17975164
188400 0.054867388 0.17973567
188600 0.054908226 0.17972175
188800 0.054956821 0.17970519
189000 0.054995247 0.1796921
189200 0.055065433 0.1796682
189400 0.055122695 0.17964869
189600 0.055175145 0.17963084
189800 0.055245173 0.179607
190000 0.055284354 0.17959366
190200 0.055350135 0.17957127
190400 0.055398049 0.17955497
190600 0.055461055 0.17953353
190800 0.05551619 0.17951477
191000 0.055567136 0.17949745
191200 0.055589115 0.17948997
191400 0.055623095 0.17947842
191600 0.055649572 0.17946941
191800 0.05569095 0.17945535
192000 0.055720843 0.17944518
192200 0.055766629 0.17942962
192400 0.055806241 0.17941616
192600 0.055843778 0.1794034
192800 0.055865403 0.17939605
193000 0.055876067 0.17939243
193200 0.055897771 0.17938505
193400 0.055928613 0.17937457
193600 0.05597916 0.1793574
193800 0.056053001 0.17933232
194000 0.056113463 0.17931179
194200 0.056198065 0.17928306
194400 0.056269856 0.17925869
194600 0.056348085 0.17923214
194800 0.056387773 0.17921868
195000 0.056417537 0.17920858
195200 0.056537308 0.17916795
195400 0.056642216 0.17913237
195600 0.056701439 0.17911229
195800 0.056754103 0.17909444
196000 0.056780858 0.17908537
196200 0.056831414 0.17906824
196400 0.056904848 0.17904336
196600 0.056986274 0.17901577
196800 0.057087735 0.17898141
197000 0.057198695 0.17894384
197200 0.057277001 0.17891734
197400 0.057373648 0.17888463
197600 0.057459713 0.17885551
197800 0.057513168 0.17883743
198000 0.057523295 0.17883401
198200 0.05753666 0.17882949
198400 0.057609369 0.1788049
198600 0.057670238 0.17878432
198800 0.057730296 0.17876402
199000 0.057773282 0.17874949
199200 0.057834683 0.17872874
199400 0.057911922 0.17870264
199600 0.057962702 0.17868549
199800 0.058004163 0.17867148
200000 0.058009552 0.17866966
200200 0.058061087 0.17865226
200400 0.058146779 0.17862332
200600 0.058192805 0.17860779
200800 0.058303671 0.17857037
201000 0.058403179 0.17853679
201200 0.058495797 0.17850555
201400 0.058549738 0.17848736
201600 0.058616751 0.17846476
201800 0.058652785 0.17845261
202000 0.0587231 0.17842891
202200 0.058820959 0.17839593
202400 0.058883438 0.17837488
202600 0.058956651 0.17835021
202800 0.059030836 0.17832523
203000 0.059116142 0.1782965
203200 0.059206036 0.17826624
203400 0.059282846 0.17824039
203600 0.059339495 0.17822132
203800 0.059410321 0.1781975
204000 0.059449821 0.17818421
204200 0.059489114 0.17817099
204400 0.059516095 0.17816192
204600 0.059528693 0.17815768
204800 0.059550888 0.17815022
205000 0.059598819 0.1781341
205200 0.059602524 0.17813285
205400 0.059631455 0.17812313
205600 0.059682643 0.17810592
205800 0.059703445 0.17809893
206000 0.059739381 0.17808685
206200 0.059787955 0.17807052
206400 0.059809047 0.17806344
206600 0.059879655 0.17803971
206800 0.059923089 0.17802512
207000 0.060001114 0.17799891
207200 0.060039512 0.17798602
207400 0.060085104 0.17797071
207600 0.060143495 0.17795111
207800 0.060208567 0.17792926
208000 0.060269524 0.1779088
208200 0.060336077 0.17788647
208400 0.060375551 0.17787323
208600 0.060424612 0.17785677
208800 0.060491613 0.1778343
209000 0.060577217 0.17780559
209200 0.060654108 0.17777981
209400 0.060682796 0.17777019
209600 0.060743781 0.17774975
209800 0.060810939 0.17772725
210000 0.060864105 0.17770943
210200 0.060902822 0.17769646
210400 0.06092886 0.17768774
210600 0.060981402 0.17767014
210800 0.061041943 0.17764987
211000 0.06108187 0.1776365
211200 0.061127357 0.17762127
211400 0.061174428 0.17760551
211600 0.0612082 0.17759421
211800 0.061244315 0.17758212
212000 0.061337589 0.17755091
212200 0.061405221 0.17752828
212400 0.061477965 0.17750395
212600 0.061549687 0.17747997
212800 0.061606247 0.17746106
213000 0.061644848 0.17744815
213200 0.06167803 0.17743706
213400 0.061708511 0.17742687
213600 0.061717242 0.17742395
213800 0.061746275 0.17741425
214000 0.061728546 0.17742018
214200 0.061796561 0.17739745
214400 0.061830242 0.17738619
214600 0.061840305 0.17738283
214800 0.061850646 0.17737938
215000 0.061859773 0.17737633
215200 0.061854808 0.17737799
215400 0.061869863 0.17737296
215600 0.061942341 0.17734875
215800 0.061983485 0.177335
216000 0.062014224 0.17732474
216200 0.062062492 0.17730862
216400 0.06210741 0.17729362
216600 0.062154412 0.17727793
216800 0.06221195 0.17725873
217000 0.062272814 0.17723842
217200 0.062336301 0.17721723
217400 0.062418574 0.17718979
217600 0.062523272 0.17715487
217800 0.062612192 0.17712522
218000 0.06268027 0.17710253
218200 0.062740256 0.17708254
218400 0.062834992 0.17705097
218600 0.062908327 0.17702654
218800 0.062980126 0.17700262
219000 0.063017141 0.1769903
219200 0.063058649 0.17697648
219400 0.063113774 0.17695812
219600 0.063188527 0.17693324
219800 0.063255114 0.17691108
220000 0.063330628 0.17688595
220200 0.063435201 0.17685117
220400 0.063568321 0.1768069
220600 0.06364641 0.17678094
220800 0.063730446 0.17675301
221000 0.063838331 0.17671716
221200 0.063943324 0.17668229
221400 0.064013983 0.17665882
221600 0.06405333 0.17664576
221800 0.064134158 0.17661892
222000 0.064177786 0.17660444
222200 0.064224489 0.17658894
222400 0.064261185 0.17657676
222600 0.064354313 0.17654586
222800 0.064423822 0.17652281
223000 0.064515681 0.17649234
223200 0.064597265 0.17646529
223400 0.064651838 0.1764472
223600 0.06476396 0.17641004
223800 0.064861117 0.17637786
224000 0.064942432 0.17635092
224200 0.065012104 0.17632785
224400 0.065078413 0.17630589
224600 0.065163759 0.17627764
224800 0.06522726 0.17625663
225000 0.065270067 0.17624246
225200 0.065321254 0.17622552
225400 0.065394427 0.17620132
225600 0.065488587 0.17617018
225800 0.065545505 0.17615136
226000 0.065595467 0.17613484
226200 0.065620733 0.17612649
226400 0.065667429 0.17611105
226600 0.065701325 0.17609985
226800 0.065742215 0.17608634
227000 0.065779907 0.17607388
227200 0.065839176 0.1760543
227400 0.065883848 0.17603954
227600 0.065904812 0.17603262
227800 0.065916301 0.17602882
228000 0.065929988 0.1760243
228200 0.065969461 0.17601127
228400 0.066007057 0.17599885
228600 0.066060086 0.17598134
228800 0.066104586 0.17596665
229000 0.066135778 0.17595636
229200 0.066171301 0.17594463
229400 0.066228265 0.17592583
229600 0.066281609 0.17590823
229800 0.066374061 0.17587773
230000 0.066463815 0.17584813
230200 0.066527738 0.17582705
230400 0.066552639 0.17581884
230600 0.066576295 0.17581104
230800 0.066597536 0.17580404
231000 0.066640445 0.17578989
231200 0.066673821 0.17577889
231400 0.066725538 0.17576185
231600 0.06680538 0.17573554
231800 0.066849005 0.17572117
232000 0.06691168 0.17570052
232200 0.066928289 0.17569505
232400 0.06693661 0.17569231
232600 0.066961033 0.17568427
232800 0.067001472 0.17567095
233000 0.067069411 0.17564858
233200 0.067114048 0.17563389
233400 0.067150403 0.17562192
233600 0.067181777 0.1756116
233800 0.067207585 0.1756031
234000 0.067235272 0.17559399
234200 0.067271741 0.17558199
234400 0.067340788 0.17555928
234600 0.067377928 0.17554706
234800 0.067404485 0.17553832
235000 0.067471311 0.17551635
235200 0.067550071 0.17549045
235400 0.067615073 0.17546908
235600 0.067677872 0.17544844
235800 0.067706757 0.17543895
236000 0.067752745 0.17542384
236200 0.067804482 0.17540684
236400 0.067858454 0.17538911
236600 0.067887648 0.17537952
236800 0.067922388 0.17536811
237000 0.067982793 0.17534827
237200 0.06801175 0.17533876
237400 0.068049271 0.17532644
237600 0.068112045 0.17530583
237800 0.068159457 0.17529027
238000 0.068246065 0.17526185
238200 0.068312889 0.17523993
238400 0.068369391 0.17522139
238600 0.068436998 0.17519922
238800 0.068539603 0.17516557
239000 0.068645016 0.17513102
239200 0.068726786 0.17510422
239400 0.068818327 0.17507422
239600 0.068930016 0.17503764
239800 0.068985216 0.17501956
240000 0.069023943 0.17500688
240200 0.069063546 0.17499392
240400 0.069100707 0.17498175
240600 0.06916735 0.17495994
240800 0.069258036 0.17493026
241000 0.069353668 0.17489898
241200 0.069427306 0.17487489
241400 0.069518165 0.17484518
241600 0.069607283 0.17481605
241800 0.06974817 0.17477
242000 0.069884617 0.17472543
242200 0.069963795 0.17469957
242400 0.070060046 0.17466814
242600 0.070119919 0.1746486
242800 0.070211524 0.1746187
243000 0.070300759 0.17458958
243200 0.070368136 0.1745676
243400 0.070469776 0.17453446
243600 0.070538029 0.1745122
243800 0.070615196 0.17448705
244000 0.070641779 0.17447838
244200 0.070727178 0.17445055
244400 0.070786074 0.17443136
244600 0.070845743 0.17441192
244800 0.070872192 0.17440331
245000 0.070911954 0.17439036
245200 0.070976666 0.17436928
245400 0.071016784 0.17435622
245600 0.07104587 0.17434675
245800 0.071067022 0.17433986
246000 0.071130996 0.17431904
246200 0.07116539 0.17430784
246400 0.071190585 0.17429964
246600 0.071227289 0.1742877
246800 0.071290857 0.17426702
247000 0.071371727 0.17424071
247200 0.071420548 0.17422483
247400 0.071481152 0.17420512
247600 0.071542587 0.17418515
247800 0.071549815 0.1741828
248000 0.071582304 0.17417224
248200 0.071639978 0.17415349
248400 0.071700312 0.17413388
248600 0.071708833 0.17413111
248800 0.07174361 0.17411981
249000 0.071816489 0.17409613
249200 0.071874674 0.17407723
249400 0.071925476 0.17406073
249600 0.071956236 0.17405074
249800 0.072054835 0.17401873
250000 0.072090926 0.17400701
250200 0.072086644 0.1740084
250400 0.072125265 0.17399587
250600 0.072151565 0.17398733
250800 0.072163658 0.17398341
251000 0.072209418 0.17396856
251200 0.072267849 0.1739496
251400 0.072295937 0.17394048
251600 0.072312051 0.17393526
251800 0.072338221 0.17392677
252000 0.072367941 0.17391713
252200 0.072409666 0.17390359
252400 0.072469698 0.17388413
252600 0.072504073 0.17387298
252800 0.07255904 0.17385516
253000 0.072627856 0.17383285
253200 0.072680229 0.17381588
253400 0.072718487 0.17380348
253600 0.072769948 0.1737868
253800 0.072789465 0.17378048
254000 0.072837737 0.17376484
254200 0.072919753 0.17373828
254400 0.072956735 0.1737263
254600 0.072960718 0.17372501
254800 0.073011237 0.17370865
255000 0.073083095 0.17368539
255200 0.073112423 0.1736759
255400 0.073159752 0.17366058
255600 0.073219409 0.17364127
255800 0.07325788 0.17362882
256000 0.073307025 0.17361292
256200 0.073355951 0.1735971
256400 0.073436877 0.17357092
256600 0.073465398 0.1735617
256800 0.07350901 0.1735476
257000 0.073529095 0.1735411
257200 0.073588991 0.17352174
257400 0.073651637 0.17350149
257600 0.07367315 0.17349454
257800 0.073701733 0.1734853
258000 0.073775945 0.17346132
258200 0.073828661 0.17344429
258400 0.073863088 0.17343317
258600 0.073864354 0.17343276
258800 0.073875339 0.17342921
259000 0.073951463 0.17340463
259200 0.074009701 0.17338582
259400 0.074039189 0.1733763
259600 0.074070226 0.17336628
259800 0.074127165 0.1733479
260000 0.074174894 0.1733325
260200 0.07422966 0.17331483
260400 0.074237882 0.17331217
260600 0.074297985 0.17329278
260800 0.074365866 0.17327088
261000 0.074407945 0.17325731
261200 0.074461117 0.17324016
261400 0.074546423 0.17321266
261600 0.074648931 0.17317962
261800 0.074722151 0.17315602
262000 0.07479735 0.17313179
262200 0.074878515 0.17310565
262400 0.074942709 0.17308497
262600 0.074989821 0.1730698
262800 0.075056239 0.17304842
263000 0.075096356 0.1730355
263200 0.075135579 0.17302288
263400 0.075178131 0.17300918
263600 0.075247187 0.17298696
263800 0.075290853 0.17297291
264000 0.075365351 0.17294895
264200 0.075409926 0.17293461
264400 0.075500847 0.17290537
264600 0.075575179 0.17288147
264800 0.075605025 0.17287188
265000 0.075663559 0.17285306
265200 0.075742761 0.17282761
265400 0.075808712 0.17280642
265600 0.07589826 0.17277766
265800 0.075992676 0.17274734
266000 0.076070904 0.17272222
266200 0.07613879 0.17270043
266400 0.076184247 0.17268584
266600 0.076251082 0.1726644
266800 0.076342179 0.17263517
267000 0.076439871 0.17260384
267200 0.076496073 0.17258581
267400 0.076528373 0.17257546
267600 0.076530223 0.17257486
267800 0.076593965 0.17255443
268000 0.076655424 0.17253473
268200 0.076675421 0.17252832
268400 0.076737699 0.17250836
268600 0.076792842 0.1724907
268800 0.076870259 0.1724659
269000 0.07693643 0.1724447
269200 0.076990837 0.17242728
269400 0.077052155 0.17240765
269600 0.077130851 0.17238246
269800 0.077227602 0.17235149
270000 0.077268993 0.17233825
270200 0.077347228 0.17231322
270400 0.077420434 0.17228981
270600 0.07750114 0.172264
270800 0.077579712 0.17223888
271000 0.077635688 0.17222098
271200 0.077736666 0.17218871
271400 0.077844075 0.1721544
271600 0.077917901 0.17213082
271800 0.077973979 0.17211291
272000 0.078052219 0.17208793
272200 0.078122857 0.17206538
272400 0.078184237 0.17204579
272600 0.078276698 0.17201628
272800 0.078325632 0.17200067
273000 0.078349251 0.17199314
273200 0.07844435 0.1719628
273400 0.07850674 0.17194291
273600 0.078578173 0.17192013
273800 0.078644821 0.17189889
274000 0.078700431 0.17188117
274200 0.078725993 0.17187302
274400 0.07876853 0.17185947
274600 0.07883871 0.17183711
274800 0.078875288 0.17182546
275000 0.078906106 0.17181564
275200 0.078947598 0.17180243
275400 0.078994685 0.17178743
275600 0.079068058 0.17176407
275800 0.07914907 0.17173828
276000 0.079223066 0.17171473
276200 0.079311113 0.17168672
276400 0.07938253 0.171664
276600 0.079399705 0.17165854
276800 0.079424467 0.17165066
277000 0.079454696 0.17164105
277200 0.079514511 0.17162203
277400 0.07956948 0.17160455
277600 0.079615489 0.17158992
277800 0.079703702 0.17156189
278000 0.07976743 0.17154164
278200 0.079826921 0.17152274
278400 0.079870405 0.17150892
278600 0.079930446 0.17148985
278800 0.080019924 0.17146144
279000 0.080097813 0.17143671
279200 0.080171427 0.17141334
279400 0.08021309 0.17140012
279600 0.0802642 0.1713839
279800 0.080304411 0.17137114
280000 0.080348313 0.17135722
280200 0.080407449 0.17133846
280400 0.080440257 0.17132805
280600 0.080460237 0.17132172
280800 0.080516127 0.17130399
281000 0.080577919 0.1712844
281200 0.080664927 0.17125682
281400 0.080728304 0.17123674
281600 0.080772071 0.17122287
281800 0.080840538 0.17120118
282000 0.080908467 0.17117966
282200 0.080959625 0.17116346
282400 0.081023362 0.17114327
282600 0.081103417 0.17111793
282800 0.081180323 0.17109359
283000 0.08122731 0.17107872
283200 0.081326158 0.17104744
283400 0.081415034 0.17101933
283600 0.081499113 0.17099274
283800 0.081543016 0.17097885
284000 0.081564696 0.170972
284200 0.08161541 0.17095597
284400 0.081651104 0.17094468
284600 0.08170627 0.17092725
284800 0.081750485 0.17091328
285000 0.08179215 0.17090011
285200 0.081816795 0.17089232
285400 0.081847431 0.17088265
285600 0.081934282 0.17085521
285800 0.08201323 0.17083028
286000 0.082075202 0.17081071
286200 0.082105021 0.1708013
286400 0.082134317 0.17079205
286600 0.082198505 0.17077179
286800 0.082252688 0.17075469
287000 0.082345921 0.17072528
287200 0.082403053 0.17070725
287400 0.082438961 0.17069593
287600 0.082510884 0.17067325
287800 0.082574743 0.17065311
288000 0.082662716 0.17062538
288200 0.082704001 0.17061237
288400 0.082763359 0.17059366
288600 0.082816059 0.17057706
288800 0.082854013 0.1705651
289000 0.08290499 0.17054904
289200 0.082973718 0.1705274
289400 0.083011908 0.17051537
289600 0.083062899 0.17049931
289800 0.08312271 0.17048048
290000 0.08322333 0.17044881
290200 0.08329035 0.17042772
290400 0.083336198 0.1704133
290600 0.083415369 0.17038839
290800 0.08348124 0.17036768
291000 0.083536962 0.17035016
291200 0.083584601 0.17033518
291400 0.083601846 0.17032976
291600 0.083624432 0.17032266
291800 0.083663847 0.17031027
292000 0.083712831 0.17029487
292200 0.083762994 0.17027911
292400 0.083786838 0.17027161
292600 0.08384491 0.17025337
292800 0.083870089 0.17024546
293000 0.083895253 0.17023755
293200 0.083905604 0.1702343
293400 0.083934318 0.17022528
293600 0.083962693 0.17021637
293800 0.08403104 0.17019491
294000 0.084086899 0.17017737
294200 0.08413906 0.17016099
294400 0.084178858 0.1701485
294600 0.084257011 0.17012397
294800 0.084324052 0.17010294
295000 0.084383441 0.17008431
295200 0.084429965 0.17006971
295400 0.084451965 0.17006281
295600 0.084522687 0.17004063
295800 0.084578381 0.17002317
296000 0.084632391 0.17000624
296200 0.084712242 0.16998121
296400 0.084795408 0.16995515
296600 0.084866369 0.16993291
296800 0.084952211 0.16990602
297000 0.085010161 0.16988788
297200 0.085074553 0.16986771
297400 0.085107355 0.16985744
297600 0.085125852 0.16985165
297800 0.085135385 0.16984867
298000 0.08520881 0.16982568
298200 0.085289922 0.1698003
298400 0.08535295 0.16978058
298600 0.085422862 0.16975871
298800 0.085496872 0.16973556
299000 0.085551581 0.16971845
299200 0.085638413 0.16969131
299400 0.085734235 0.16966136
299600 0.085825951 0.1696327
299800 0.085927013 0.16960112
300000 0.085999578 0.16957846
300200 0.086110645 0.16954378
300400 0.086184499 0.16952072
300600 0.086256513 0.16949825
300800 0.086327376 0.16947613
301000 0.086393742 0.16945543
301200 0.086458039 0.16943537
301400 0.086508935 0.1694195
301600 0.086569273 0.16940068
301800 0.086601289 0.1693907
302000 0.086643308 0.1693776
302200 0.086665315 0.16937074
302400 0.086685929 0.16936431
302600 0.086739471 0.16934763
302800 0.086799384 0.16932896
303000 0.086872529 0.16930616
303200 0.086908889 0.16929484
303400 0.086942085 0.1692845
303600 0.086994073 0.1692683
303800 0.087039442 0.16925418
304000 0.087087337 0.16923926
304200 0.087115376 0.16923053
304400 0.087125463 0.16922739
